date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2021-06-24,Buffalo,NY,Sahlen Field,,,,,,,in support of Mayor-elect India Walton,0,counter-protest,,disrupted rally,,,,,,,20210624-buffalo-mayorbrown,,,https://www.wivb.com/news/local-news/buffalo/pro-brown-and-walton-demonstrators-gather-outside-sahlen-field/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Charleston,WV,West Virginia State Capitol,Freedom Ride for Voting Rights,count pic,100,150,Black Voters Matter; Working Families Party; Transformative Justice Coalition; NAACP; For the People; Working Families Party; American Friends Service Committee; Stan;ding Up for Racial Justice; National Association of Social Workers; Call to Action for Racial Equality; San Diego Green New Deal Alliance,,"for voting rights, for D.C. statehood, for building Black voting power",1,rally,,,,,,,,,,,,https://blackvotersmatterfund.org/news/black-voters-matters-announces-juneteenth-launch-national-partnerships-for-upcoming-freedom-ride-for-voting-rights/,https://twitter.com/cliff_notes/status/1406793249541476353,https://twitter.com/BlackVotersMtr/status/1408221630049001472,https://twitter.com/BlackVotersMtr/status/1408261748268863488,https://twitter.com/GreenNewDealSD/status/1408236779870826498,https://twitter.com/MsLaToshaBrown/status/1408395593811214337,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Columbus,OH,Ohio Statehouse,Voting Rights Rally,,,,Ohio Voter Rights Coalition; Black Voters Matter; All Voting Is Local; Ohio Unity Coalition; APRI Ohio; Community Mobilization Coalition; Love in Action; NAN; NAACP; CWA; Coalition of Labor Union Women; Ohio Women's Alliance; Toledo Federation of Teachers,,"for voting rights, against HB 294",1,rally,,,,,,,,,,,,https://twitter.com/VotingIsLocal/status/1407098005547794437,https://act.indivisible.org/event/local-actions/163256/signup/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Concord,NH,New Hampshire State House,,hundreds,200,200,NAACP; Rights and Democracy NH; American Friends Service Committee NH,pro-choice activists; public education supporters; disability rights groups; climate change activists; students,"against proposed state budget, for racial justice, for reproductive rights, for disability rights, for higher state funding for education, for climate action, against ban on teaching divisive concepts",1,rally,called to scene; asked protesters to leave,entered capitol building; noise demo,,,,,,,,,,https://www.unionleader.com/news/politics/state/anti-budget-rally-planned-as-gop-scrambles-to-nail-down-vote/article_1ccf908f-44a7-52f8-8b0e-5f3157b7e19b.html,https://www.conwaydailysun.com/news/local/hundreds-protest-state-budget-state-police-called/article_5704c6bc-d518-11eb-a0c9-df8d5fd15bb4.html,https://news.yahoo.com/protesters-rally-state-house-against-080300880.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Elizabeth City,NC,Pasquotank County Courthouse,Pack the Courtroom,,,,Black Voters Matter; EmaNCipate; ACLU; RREPS; The North Carolina Community Bail Fund of Durham,,"for dropping all charges against anti-racism protesters, against racial discrimination in criminal justice system",1,rally,,,,,,,,,,,,https://twitter.com/BlackVotersMtr/status/1407775758194511875,https://twitter.com/PAWGsForBernie/status/1408422966958956545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Elizabeth City,NC,Pasquotank County Courthouse; Elizabeth St; Camden-Pasquotank Bridge,,count video,15,20,,,"for justice for Andrew Brown Jr., for police transparency and accountability, against police brutality, against racism",1,march,,marched in street; occupied bridge,,,,,,,,Day 65,,https://twitter.com/PAWGsForBernie/status/1408188107774730247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Gahanna,OH,Friendship Park; Gahanna City Hall,,count video,100,120,,,for LGBTQ+ pride,1,march,,marched in street,,,,,,,,,,https://www.nbc4i.com/news/local-news/gahanna/gahanna-woman-organized-a-pride-march-to-support-the-community/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Guilford,CT,Guilford Community Center,,about 50,50,50,,,"against forum opposed to critical race theory, in support of anti-racism education in Connecticut schools",1,protest,,,,,,,,,,,,https://www.ctinsider.com/shoreline/article/Hundreds-including-protesters-expected-at-16267463.php,https://www.nbcconnecticut.com/news/local/critical-race-theory-is-often-taught-at-collegiate-levels-not-grade-schools/2515407/,https://www.fox61.com/article/news/education/community-divided-over-lessons-of-race-in-guilford-classrooms/520-3d2e4572-11cd-41f3-ade1-01dd42316f5f,https://www.zip06.com/news/20210629/session-to-critique-guilford-race-education-draws-supporters-protesters,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Hartford,CT,Governor's Mansion,,dozens,24,24,Unmask Our Kids CT,parents; children,"against state coronavirus mask mandate in schools, unmask our kids, no more masks, child abuse",2,protest,,,,,,,,,,,,https://www.wtnh.com/news/connecticut/hartford/parents-protest-outside-the-governors-mansion-calling-on-ct-leaders-to-unmask-our-kids/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,John Day,OR,Grant County Fairgrounds,Arise USA The Resurrection Tour,nearly 40,40,40,Constitutional Sheriff & Peace Officer's Association; Earth Intelligence Network,,"for constitutional freedom, for health freedom, for Christian faith, for patriotism, for sovereign citizenship, against state coronavirus mandates and vaccines, against election fraud, against critical race theory, against satanic pedophelia",2,rally,,,,,,,,,,,,https://ariseusa.com/about/,https://bigbatusa.org/2021/06/11/location-30-john-day-or-24-june-4-7-pm/,https://www.bluemountaineagle.com/news/arise-usa-rally-rolls-through-grant-county/article_2abc84f0-d5e0-11eb-b078-4fb58a41f644.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Lonoke,AR,"Lonoke County Sheriff's Office, 440 Dee Dee Ln",,count video,90,110,,family; friends,"for justice for Hunter Brittain, against police violence, for police transparency",1,protest,,,,,,,,,,,,https://katv.com/news/local/teen-witness-to-hunter-brittains-death-by-deputy-shares-his-story,https://twitter.com/HunterHoagland/status/1408206699425583105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Lowell,MA,"University Crossing, UMass Lowell",,count pic,20,30,,students,"for removal of UMass Lowell student who is allegedly a member of neo-Nazi organization NSC-131, against white suprmacy",1,demonstration,,,,,,,,,,,,https://www.lowellsun.com/2021/06/24/umass-lowell-students-rally-to-draw-attention-to-alleged-neo-nazi-student/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Milwaukee,WI,Sherman Park,,dozens,24,24,Grasslyn Manor Block Association,elected officials,"for safer streets, against reckless driving, speed kills",0,rally,,,,,,,,,,,,https://www.cbs58.com/news/rally-for-safer-driving-on-milwaukees-north-side,https://www.fox6now.com/news/milwaukee-neighborhood-reckless-driving-rally-teens-sign-pledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Minneapolis,MN,1400 W Lake St,Stop the Cover Up,,,,Visual Black Justice; MN Teen Activists,,"for justice for Winston Smith, against police violence, against racism, for police transparency and accountability",1,demonstration,riot gear; SWAT; dispersal order; flash bangs,occupied street for several hours,,,unspecified,dumpster fire,,,,,,https://www.instagram.com/p/CQgzYa2Dzg4/?utm_source=ig_web_copy_link,https://twitter.com/ViolentLeftist/status/1408286893117038593,https://twitter.com/ViolentLeftist/status/1408293131984859140,https://twitter.com/VBJ_Minneapolis/status/1408300441943826432,https://twitter.com/VBJ_Minneapolis/status/1408304137482162176,https://twitter.com/RebsBrannon/status/1408326696605032448,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,New Brunswick,NJ,Rutgers Cancer Institute of New Jersey,,,,,Movimiento Cosecha,undocumented workers,"for fully funding the Excluded New Jerseyans Fund, for state financial relief from coronavirus pandemic for undocumented workers",1,demonstration,,disrupted event at which governor was speaking,,,,,,,,,,https://twitter.com/CosechaMovement/status/1408122960959901704,https://www.politico.com/newsletters/new-jersey-playbook/2021/06/24/nj-kicking-in-for-jersey-citys-pompidou-center-493350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,New Orleans,LA,,We Can't Wait to Rebuild Unemployment Insurance,count pic,20,25,Step Up Louisiana,,for state unemployment insurance reform,0,protest,,,,,,,,,,,,https://twitter.com/StepUpLA/status/1408083649619283970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,New York,NY,"45th St & 1st Ave, Manhattan",,,,,KOMOKODA,,"against U.S. imperialism, against the United Nations, against the Organization of American States, against the puppet government in Haiti",0,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CQe9aMEnKQD/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,New York,NY,"Broadway & Murray St, Manhattan",No Cuts to CUNY,count pic,40,50,CUNY Rising Alliance,elected officials,against mayor's proposed cuts to City University of New York budget,0,protest,,,,,,,,,,,,https://cunyrisingalliance.org/june24rally,https://twitter.com/PSC_CUNY/status/1405552440573927424,https://www.amny.com/education/city-pols-rally-against-proposed-cuny-budget-cuts/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,New York,NY,"Carl Schurz Park, Manhattan",,,,,Upper East Side for Black Lives Matter,,"against racism, against police violence",1,vigil; march,,,,,,,,,,,,https://www.instagram.com/p/CQgcRn6DfbX/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,New York,NY,"Fordham Plaza, the Bronx",Mutual Aid & March,count pic,100,150,The Stonewall Protests,,"Black Lives Matter, Black trans lives matter, for justice for Winston Smith and 29 trans siblings lost to violence this year",1,march,followed marchers,marched in street,,,,,,,,,,https://www.instagram.com/p/CQe9aMEnKQD/?utm_source=ig_web_copy_link,https://twitter.com/protest_nyc/status/1408209809682440192,https://www.instagram.com/p/CQjK42xhH_-/?utm_source=ig_web_copy_link,https://www.instagram.com/p/CQmGX8aDRu1/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,New York,NY,"Harlem, Manhattan",,over 150,150,150,New York Transgender Advocacy Group; Brooklyn Ghost Project; TGNCNB Bridges for Life; Audrey Lorde Project; Half Project Community Kinship Life; Road for Us,,"Black trans lives matter, against violence targeting Black trans women",1,rally,,,,,,,,,,,,http://www.fightbacknews.org/2021/6/25/powerful-rally-harlem-protect-black-trans-women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,New York,NY,"McCarren Park, Brooklyn",,,,,,,"against racism, against police violence",1,vigil,,,,,,,,,,,,https://www.instagram.com/p/CQe9aMEnKQD/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,New York,NY,"United Metro Energy Corp., 500 Kingsland Ave, Brooklyn",,,,,Teamsters Local 553,,for higher pay and better health benefits for United Metro Energy workers,0,strike; picket,,,,,,,,,,,,https://inthesetimes.com/article/united-metro-energy-labor-politics-unions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Oakland,CA,Lake Merritt,,count video,30,40,Roots Community Health Center; Crime Survivors for Safety and Justice,,for investing federal American Rescue Plan funds in community violence prevention,0,rally; press conference,,,,,,,,,,,,https://twitter.com/loisbeckett/status/1408132100901937154,https://twitter.com/abene_writes/status/1408125269093675010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Portland,OR,MLK & Killingsworth,Justice for Patrick Kimmons March & Rally,,,,Justice for Patrick Kimmons,,"for justice for Patrick Kimmons, against racism, against police brutality",1,march; rally,,,,,,,,,,,,https://www.instagram.com/p/CQdNae9hiTB/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Portland,OR,"Motel 6, 518 NE Holiday St",,,,,Revolution Rising,,"against police violence, against racism, for justice for Black lives, for abolition, fuck 12",1,protest,cordoned off area around motel; formed skirmish line; riot gear; advanced on protesters; mace; impact munitions,threw water bottles at police after pepper spray,,,,,,,,,,https://twitter.com/spitz_in/status/1408262863827783680,https://twitter.com/RisingPDX/status/1408272562606383110,https://twitter.com/gravemorgan/status/1408280841235488775,https://twitter.com/AlissaAzar/status/1408268478985895942,https://komonews.com/news/local/protesters-gather-after-man-shot-by-portland-cop-dies-at-the-hospital,https://twitter.com/PDocumentarians/status/1408323899733929991,https://twitter.com/PDocumentarians/status/1408350511514873858,https://twitter.com/MasonLakePhoto/status/1408320296076021764,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Raleigh,NC,Green Road Community Center,,,,,,,"for President Biden, for coronavirus vaccination",1,rally,,,,,,,,,20210624-raleigh-biden,,,https://www.cbs17.com/news/local-news/wake-county-news/%ef%bb%bfsupporters-protesters-turn-out-at-president-bidens-raleigh-visit/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Raleigh,NC,Green Road Community Center,,,,,,,against President Biden,2,counter-protest,,,,,,,,,20210624-raleigh-biden,,,https://www.cbs17.com/news/local-news/wake-county-news/%ef%bb%bfsupporters-protesters-turn-out-at-president-bidens-raleigh-visit/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Rock Hill,SC,Dave Lyle Blvd & Black St,,dozens,24,24,,,"against police brutality, against racism, Black Lives Matter, stop beating Black people",1,protest; march,riot gear; scuffled with protesters,occupied street; marched in street; scuffled with police; firecrackers,,,11,,,,,"Disagreement among protesters over tactics. Local BLM chapter members oppose occupation of street, shake hands with police.",,https://twitter.com/Hunt_Saenz/status/1408196858699190272,https://twitter.com/Hunt_Saenz/status/1408223772801384452,https://twitter.com/Hunt_Saenz/status/1408220482114101248,https://twitter.com/WBTVCamMan/status/1408252229732143105,https://news.yahoo.com/south-carolina-protests-continue-rock-072927079.html,https://www.newsweek.com/least-9-arrested-rock-hill-protests-over-arrest-brothers-seen-viral-video-1604011,https://www.wsoctv.com/news/local/8-people-arrested-during-2nd-night-protests-rock-hill-over-arrest-2-brothers/X7UHH6XL6NDTPES2BR4R7GMSSM/,https://www.wjcl.com/article/11-protesters-arrested-in-south-carolina-after-video-shows-cops-throwing-punches-at-traffic-stop/36838144#,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Sacramento,CA,California State Capitol,,hundreds,200,200,Childcare Providers United,child care workers,for higher wages for child care workers in California,0,rally,,,,,,,,,,,,https://www.cbs8.com/article/news/local/california-child-care-workers-rally-for-higher-wages/509-081c2de5-e9e6-46c9-a0bc-8c1f8c106d7b,https://sanfrancisco.cbslocal.com/2021/06/24/hundreds-of-local-child-care-providers-march-for-higher-wages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Saint Louis,MO,Carnahan Courthouse,,count video,20,30,Community Justice Coalition,civic and faith-based groups,"in support of St. Louis Circuit Attorney Kim Gardner, against racism and sexism",1,rally,,,,,,,,,,,,https://fox2now.com/news/missouri/rally-planned-to-support-st-louis-circuit-attorney-kim-gardner-as-she-faces-discipline-today/,https://www.kmov.com/news/local-group-rallies-in-support-of-gardner-as-she-faces-disciplinary-hearing/article_5ac658d6-d538-11eb-838b-c7884afa2119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,San Diego,CA,San Diego Police Department Southeastern Division,,,,,,activists,"against racial profiling by police, for police accountability, against police brutality, Black Lives Matter, community not cops",1,protest,,chalk art; pig pinata,,,,,,,,,,https://twitter.com/joeorephoto/status/1408307514957910019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,San Francisco,CA,Market St & Castro St; home of Allan Baird,,count pic,100,120,San Francisco Labor Council; GLBT Historical Society; Teamsters Local 921; Musicians Union; San Francisco Gay Men's Chorus,labor union leaders; LGBTQ activists; other San Francisco residents,"in honor of Allan Baird, for LGBTQ+ rights, for labor unions and collective bargaining rights",1,march; rally,,,,,,,,,,,,https://48hills.org/2021/06/community-honors-labor-hero-who-built-connections-to-lgbtq-movement/,https://www.indybay.org/newsitems/2021/06/26/18843443.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,San Jose,CA,San Jose City Hall,Rotunda Roller Rink of Solidarity and Civic Action,,,,SJ Roll Call,,"against racism, against police brutality",1,protest,,,,,,,,,,,,https://www.actiontogetherbayarea.org/calendar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,San Jose,CA,"San Jose Unified School District, 855 Lenzen Ave",Day of Action: Rally for Police-Free Schools,,,,SJ Unified Equity Coalition,,for police-free schools,1,rally,,,,,,,,,,,,https://www.actiontogetherbayarea.org/calendar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Seattle,WA,Cal Anderson Park,Rally for the Eviction Moratorium,,,,Be:Seattle; Socialist Alternative Seattle; Nickelsville Works,,"for extending city and state eviction moratoriums past June 30, for a strong rent control policy free of loopholes, for cancelling all rent and mortgage and utility debt for people who lost income during COVID",1,rally,,,,,,,,,,,,https://www.facebook.com/events/227669812243812/,https://www.capitolhillseattle.com/2021/06/seattle-extends-eviction-moratorium-through-september-thursday-rally-in-cal-anderson-to-call-for-more/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"Black Lives Matter, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/ACatWithNews/status/1423588411227611136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
